year,state_abb,district,cook_code,inside_code,avg_ratings_2018,avg_ratings_2020,avg_ratings_2022,total_avg_rating
2010,CA,4,NA,-4,NA,NA,NA,-4
2010,CA,5,NA,4,NA,NA,NA,4
2010,CA,6,NA,4,NA,NA,NA,4
2010,CA,7,NA,4,NA,NA,NA,4
2010,CA,8,NA,4,NA,NA,NA,4
2010,CA,9,NA,4,NA,NA,NA,4
2010,CA,10,NA,4,NA,NA,NA,4
2010,CA,11,NA,0,NA,NA,NA,0
2010,CA,12,NA,4,NA,NA,NA,4
2010,CA,13,NA,4,NA,NA,NA,4
2010,CA,14,NA,4,NA,NA,NA,4
2010,CA,15,NA,4,NA,NA,NA,4
2010,CA,16,NA,4,NA,NA,NA,4
2010,CA,17,NA,4,NA,NA,NA,4
2010,CA,18,NA,4,NA,NA,NA,4
2010,CA,19,NA,-4,NA,NA,NA,-4
2010,CA,20,NA,2,NA,NA,NA,2
2010,CA,21,NA,-4,NA,NA,NA,-4
2010,CA,22,NA,-4,NA,NA,NA,-4
2010,CA,23,NA,4,NA,NA,NA,4
2010,CA,24,NA,-4,NA,NA,NA,-4
2010,CA,25,NA,-4,NA,NA,NA,-4
2010,CA,26,NA,-4,NA,NA,NA,-4
2010,CA,27,NA,4,NA,NA,NA,4
2010,CA,28,NA,4,NA,NA,NA,4
2010,CA,29,NA,4,NA,NA,NA,4
2010,CA,30,NA,4,NA,NA,NA,4
2010,CA,31,NA,4,NA,NA,NA,4
2010,CA,32,NA,4,NA,NA,NA,4
2010,CA,33,NA,4,NA,NA,NA,4
2010,CA,34,NA,4,NA,NA,NA,4
2010,CA,35,NA,4,NA,NA,NA,4
2010,CA,36,NA,4,NA,NA,NA,4
2010,CA,37,NA,4,NA,NA,NA,4
2010,CA,38,NA,4,NA,NA,NA,4
2010,CA,39,NA,4,NA,NA,NA,4
2010,CA,40,NA,-4,NA,NA,NA,-4
2010,CA,41,NA,-4,NA,NA,NA,-4
2010,CA,42,NA,-4,NA,NA,NA,-4
2010,CA,43,NA,4,NA,NA,NA,4
2010,CA,44,NA,-4,NA,NA,NA,-4
2010,CA,45,NA,-4,NA,NA,NA,-4
2010,CA,46,NA,-4,NA,NA,NA,-4
2010,CA,47,NA,2,NA,NA,NA,2
2010,CA,48,NA,-4,NA,NA,NA,-4
2010,CA,49,NA,-4,NA,NA,NA,-4
2010,CA,50,NA,-4,NA,NA,NA,-4
2010,CA,51,NA,4,NA,NA,NA,4
2010,CA,52,NA,-4,NA,NA,NA,-4
2010,CA,53,NA,4,NA,NA,NA,4
2010,CO,1,NA,4,NA,NA,NA,4
2010,CO,2,NA,4,NA,NA,NA,4
2010,CO,3,NA,-1,NA,NA,NA,-1
2010,CO,4,NA,-3,NA,NA,NA,-3
2010,CO,5,NA,-4,NA,NA,NA,-4
2010,CO,6,NA,-4,NA,NA,NA,-4
2010,CO,7,NA,3,NA,NA,NA,3
2010,CT,1,NA,4,NA,NA,NA,4
2010,CT,2,NA,4,NA,NA,NA,4
2010,CT,3,NA,4,NA,NA,NA,4
2010,CT,4,NA,3,NA,NA,NA,3
2010,CT,5,NA,3,NA,NA,NA,3
2010,DE,0,NA,2,NA,NA,NA,2
2010,FL,1,NA,-4,NA,NA,NA,-4
2010,FL,2,NA,-3,NA,NA,NA,-3
2010,FL,3,NA,4,NA,NA,NA,4
2010,FL,4,NA,-4,NA,NA,NA,-4
2010,FL,5,NA,-4,NA,NA,NA,-4
2010,FL,6,NA,-4,NA,NA,NA,-4
2010,FL,7,NA,-4,NA,NA,NA,-4
2010,FL,8,NA,-3,NA,NA,NA,-3
2010,FL,9,NA,-4,NA,NA,NA,-4
2010,FL,10,NA,-4,NA,NA,NA,-4
2010,FL,11,NA,4,NA,NA,NA,4
2010,FL,12,NA,-1,NA,NA,NA,-1
2010,FL,13,NA,-4,NA,NA,NA,-4
2010,FL,14,NA,-4,NA,NA,NA,-4
2010,FL,15,NA,-4,NA,NA,NA,-4
2010,FL,16,NA,-4,NA,NA,NA,-4
2010,FL,17,NA,4,NA,NA,NA,4
2010,FL,18,NA,-4,NA,NA,NA,-4
2010,FL,19,NA,4,NA,NA,NA,4
2010,FL,20,NA,4,NA,NA,NA,4
2010,FL,21,NA,-4,NA,NA,NA,-4
2010,FL,22,NA,0,NA,NA,NA,0
2010,FL,23,NA,4,NA,NA,NA,4
2010,FL,24,NA,-3,NA,NA,NA,-3
2010,FL,25,NA,-2,NA,NA,NA,-2
2010,GA,1,NA,-4,NA,NA,NA,-4
2010,GA,2,NA,2,NA,NA,NA,2
2010,GA,3,NA,-4,NA,NA,NA,-4
2010,GA,4,NA,4,NA,NA,NA,4
2010,GA,5,NA,4,NA,NA,NA,4
2010,GA,6,NA,-4,NA,NA,NA,-4
2010,GA,7,NA,-4,NA,NA,NA,-4
2010,GA,8,NA,-2,NA,NA,NA,-2
2010,GA,9,NA,-4,NA,NA,NA,-4
2010,GA,10,NA,-4,NA,NA,NA,-4
2010,GA,11,NA,-4,NA,NA,NA,-4
2010,GA,12,NA,4,NA,NA,NA,4
2010,GA,13,NA,4,NA,NA,NA,4
2010,HI,1,NA,0,NA,NA,NA,0
2010,HI,2,NA,4,NA,NA,NA,4
2010,ID,1,NA,1,NA,NA,NA,1
2010,ID,2,NA,-4,NA,NA,NA,-4
2010,IL,1,NA,4,NA,NA,NA,4
2010,IL,2,NA,4,NA,NA,NA,4
2010,IL,3,NA,4,NA,NA,NA,4
2010,IL,4,NA,4,NA,NA,NA,4
2010,IL,5,NA,4,NA,NA,NA,4
2010,IL,6,NA,-4,NA,NA,NA,-4
2010,IL,7,NA,4,NA,NA,NA,4
2010,IL,8,NA,4,NA,NA,NA,4
2010,IL,9,NA,4,NA,NA,NA,4
2010,IL,10,NA,1,NA,NA,NA,1
2010,IL,11,NA,-3,NA,NA,NA,-3
2010,IL,12,NA,4,NA,NA,NA,4
2010,IL,13,NA,-4,NA,NA,NA,-4
2010,IL,14,NA,-1,NA,NA,NA,-1
2010,IL,15,NA,-4,NA,NA,NA,-4
2010,IL,16,NA,-4,NA,NA,NA,-4
2010,IL,17,NA,-1,NA,NA,NA,-1
2010,IL,18,NA,-4,NA,NA,NA,-4
2010,IL,19,NA,-4,NA,NA,NA,-4
2010,IN,1,NA,4,NA,NA,NA,4
2010,IN,2,NA,2,NA,NA,NA,2
2010,IN,3,NA,-4,NA,NA,NA,-4
2010,IN,4,NA,-4,NA,NA,NA,-4
2010,IN,5,NA,-4,NA,NA,NA,-4
2010,IN,6,NA,-4,NA,NA,NA,-4
2010,IN,7,NA,4,NA,NA,NA,4
2010,IN,8,NA,-3,NA,NA,NA,-3
2010,IN,9,NA,-1,NA,NA,NA,-1
2010,IA,1,NA,3,NA,NA,NA,3
2010,IA,2,NA,3,NA,NA,NA,3
2010,IA,3,NA,3,NA,NA,NA,3
2010,IA,4,NA,-4,NA,NA,NA,-4
2010,IA,5,NA,-4,NA,NA,NA,-4
2010,KS,1,NA,-4,NA,NA,NA,-4
2010,KS,2,NA,-4,NA,NA,NA,-4
2010,KS,3,NA,-3,NA,NA,NA,-3
2010,KS,4,NA,-4,NA,NA,NA,-4
2010,KY,1,NA,-4,NA,NA,NA,-4
2010,KY,2,NA,-4,NA,NA,NA,-4
2010,KY,3,NA,3,NA,NA,NA,3
2010,KY,4,NA,-4,NA,NA,NA,-4
2010,KY,5,NA,-4,NA,NA,NA,-4
2010,KY,6,NA,2,NA,NA,NA,2
2010,LA,1,NA,-4,NA,NA,NA,-4
2010,LA,2,NA,3,NA,NA,NA,3
2010,LA,3,NA,-3,NA,NA,NA,-3
2010,LA,4,NA,-4,NA,NA,NA,-4
2010,LA,5,NA,-4,NA,NA,NA,-4
2010,LA,6,NA,-4,NA,NA,NA,-4
2010,LA,7,NA,-4,NA,NA,NA,-4
2010,ME,1,NA,3,NA,NA,NA,3
2010,ME,2,NA,3,NA,NA,NA,3
2010,MD,1,NA,-2,NA,NA,NA,-2
2010,MD,2,NA,4,NA,NA,NA,4
2010,MD,3,NA,4,NA,NA,NA,4
2010,MD,4,NA,4,NA,NA,NA,4
2010,MD,5,NA,4,NA,NA,NA,4
2010,MD,6,NA,-4,NA,NA,NA,-4
2010,MD,7,NA,4,NA,NA,NA,4
2010,MD,8,NA,4,NA,NA,NA,4
2010,MA,1,NA,4,NA,NA,NA,4
2010,MA,2,NA,4,NA,NA,NA,4
2010,MA,3,NA,4,NA,NA,NA,4
2010,MA,4,NA,4,NA,NA,NA,4
2010,MA,5,NA,4,NA,NA,NA,4
2010,MA,6,NA,4,NA,NA,NA,4
2010,MA,7,NA,4,NA,NA,NA,4
2010,MA,8,NA,4,NA,NA,NA,4
2010,MA,9,NA,4,NA,NA,NA,4
2010,MA,10,NA,0,NA,NA,NA,0
2010,MI,1,NA,-1,NA,NA,NA,-1
2010,MI,2,NA,-4,NA,NA,NA,-4
2010,MI,3,NA,-4,NA,NA,NA,-4
2010,MI,4,NA,-4,NA,NA,NA,-4
2010,MI,5,NA,4,NA,NA,NA,4
2010,MI,6,NA,-4,NA,NA,NA,-4
2010,MI,7,NA,0,NA,NA,NA,0
2010,MI,8,NA,-4,NA,NA,NA,-4
2010,MI,9,NA,2,NA,NA,NA,2
2010,MI,10,NA,-4,NA,NA,NA,-4
2010,MI,11,NA,-4,NA,NA,NA,-4
2010,MI,12,NA,4,NA,NA,NA,4
2010,MI,13,NA,4,NA,NA,NA,4
2010,MI,14,NA,4,NA,NA,NA,4
2010,MI,15,NA,4,NA,NA,NA,4
2010,MN,1,NA,3,NA,NA,NA,3
2010,MN,2,NA,-4,NA,NA,NA,-4
2010,MN,3,NA,-4,NA,NA,NA,-4
2010,MN,4,NA,4,NA,NA,NA,4
2010,MN,5,NA,4,NA,NA,NA,4
2010,MN,6,NA,-4,NA,NA,NA,-4
2010,MN,7,NA,4,NA,NA,NA,4
2010,MN,8,NA,3,NA,NA,NA,3
2010,MS,1,NA,-1,NA,NA,NA,-1
2010,MS,2,NA,4,NA,NA,NA,4
2010,MS,3,NA,-4,NA,NA,NA,-4
2010,MS,4,NA,0,NA,NA,NA,0
2010,MO,1,NA,4,NA,NA,NA,4
2010,MO,2,NA,-4,NA,NA,NA,-4
2010,MO,3,NA,3,NA,NA,NA,3
2010,MO,4,NA,0,NA,NA,NA,0
2010,MO,5,NA,4,NA,NA,NA,4
2010,MO,6,NA,-4,NA,NA,NA,-4
2010,MO,7,NA,-4,NA,NA,NA,-4
2010,MO,8,NA,-4,NA,NA,NA,-4
2010,MO,9,NA,-4,NA,NA,NA,-4
2010,MT,0,NA,-4,NA,NA,NA,-4
2010,NE,1,NA,-4,NA,NA,NA,-4
2010,NE,2,NA,-4,NA,NA,NA,-4
2010,NE,3,NA,-4,NA,NA,NA,-4
2010,NV,1,NA,4,NA,NA,NA,4
2010,NV,2,NA,-4,NA,NA,NA,-4
2010,NV,3,NA,-1,NA,NA,NA,-1
2010,NH,1,NA,-3,NA,NA,NA,-3
2010,NH,2,NA,0,NA,NA,NA,0
2010,NJ,1,NA,4,NA,NA,NA,4
2010,NJ,2,NA,-4,NA,NA,NA,-4
2010,NJ,3,NA,-1,NA,NA,NA,-1
2010,NJ,4,NA,-4,NA,NA,NA,-4
2010,NJ,5,NA,-4,NA,NA,NA,-4
2010,NJ,6,NA,4,NA,NA,NA,4
2010,NJ,7,NA,-4,NA,NA,NA,-4
2010,NJ,8,NA,4,NA,NA,NA,4
2010,NJ,9,NA,4,NA,NA,NA,4
2010,NJ,10,NA,4,NA,NA,NA,4
2010,NJ,11,NA,-4,NA,NA,NA,-4
2010,NJ,12,NA,4,NA,NA,NA,4
2010,NJ,13,NA,4,NA,NA,NA,4
2010,NM,1,NA,0,NA,NA,NA,0
2010,NM,2,NA,-2,NA,NA,NA,-2
2010,NM,3,NA,4,NA,NA,NA,4
2010,NY,1,NA,1,NA,NA,NA,1
2010,NY,2,NA,4,NA,NA,NA,4
2010,NY,3,NA,-4,NA,NA,NA,-4
2010,NY,4,NA,4,NA,NA,NA,4
2010,NY,5,NA,4,NA,NA,NA,4
2010,NY,6,NA,4,NA,NA,NA,4
2010,NY,7,NA,4,NA,NA,NA,4
2010,NY,8,NA,4,NA,NA,NA,4
2010,NY,9,NA,4,NA,NA,NA,4
2010,NY,10,NA,4,NA,NA,NA,4
2010,NY,11,NA,4,NA,NA,NA,4
2010,NY,12,NA,4,NA,NA,NA,4
2010,NY,13,NA,3,NA,NA,NA,3
2010,NY,14,NA,4,NA,NA,NA,4
2010,NY,15,NA,4,NA,NA,NA,4
2010,NY,16,NA,4,NA,NA,NA,4
2010,NY,17,NA,4,NA,NA,NA,4
2010,NY,18,NA,4,NA,NA,NA,4
2010,NY,19,NA,-1,NA,NA,NA,-1
2010,NY,20,NA,-1,NA,NA,NA,-1
2010,NY,21,NA,4,NA,NA,NA,4
2010,NY,22,NA,4,NA,NA,NA,4
2010,NY,23,NA,0,NA,NA,NA,0
2010,NY,24,NA,0,NA,NA,NA,0
2010,NY,25,NA,3,NA,NA,NA,3
2010,NY,26,NA,-4,NA,NA,NA,-4
2010,NY,27,NA,4,NA,NA,NA,4
2010,NY,28,NA,4,NA,NA,NA,4
2010,NY,29,NA,-3,NA,NA,NA,-3
2010,NC,1,NA,4,NA,NA,NA,4
2010,NC,2,NA,1,NA,NA,NA,1
2010,NC,3,NA,-4,NA,NA,NA,-4
2010,NC,4,NA,4,NA,NA,NA,4
2010,NC,5,NA,-4,NA,NA,NA,-4
2010,NC,6,NA,-4,NA,NA,NA,-4
2010,NC,7,NA,1,NA,NA,NA,1
2010,NC,8,NA,2,NA,NA,NA,2
2010,NC,9,NA,-4,NA,NA,NA,-4
2010,NC,10,NA,-4,NA,NA,NA,-4
2010,NC,11,NA,3,NA,NA,NA,3
2010,NC,12,NA,4,NA,NA,NA,4
2010,NC,13,NA,4,NA,NA,NA,4
2010,ND,0,NA,-1,NA,NA,NA,-1
2010,OH,1,NA,-3,NA,NA,NA,-3
2010,OH,2,NA,-4,NA,NA,NA,-4
2010,OH,3,NA,-4,NA,NA,NA,-4
2010,OH,4,NA,-4,NA,NA,NA,-4
2010,OH,5,NA,-4,NA,NA,NA,-4
2010,OH,6,NA,0,NA,NA,NA,0
2010,OH,7,NA,-4,NA,NA,NA,-4
2010,OH,8,NA,-4,NA,NA,NA,-4
2010,OH,9,NA,4,NA,NA,NA,4
2010,OH,10,NA,4,NA,NA,NA,4
2010,OH,11,NA,4,NA,NA,NA,4
2010,OH,12,NA,-4,NA,NA,NA,-4
2010,OH,13,NA,3,NA,NA,NA,3
2010,OH,14,NA,-4,NA,NA,NA,-4
2010,OH,15,NA,-3,NA,NA,NA,-3
2010,OH,16,NA,-2,NA,NA,NA,-2
2010,OH,17,NA,4,NA,NA,NA,4
2010,OH,18,NA,-1,NA,NA,NA,-1
2010,OK,1,NA,-4,NA,NA,NA,-4
2010,OK,2,NA,4,NA,NA,NA,4
2010,OK,3,NA,-4,NA,NA,NA,-4
2010,OK,4,NA,-4,NA,NA,NA,-4
2010,OK,5,NA,-4,NA,NA,NA,-4
2010,OR,1,NA,4,NA,NA,NA,4
2010,OR,2,NA,-4,NA,NA,NA,-4
2010,OR,3,NA,4,NA,NA,NA,4
2010,OR,4,NA,4,NA,NA,NA,4
2010,OR,5,NA,0,NA,NA,NA,0
2010,PA,1,NA,4,NA,NA,NA,4
2010,PA,2,NA,4,NA,NA,NA,4
2010,PA,3,NA,-3,NA,NA,NA,-3
2010,PA,4,NA,3,NA,NA,NA,3
2010,PA,5,NA,-4,NA,NA,NA,-4
2010,PA,6,NA,-4,NA,NA,NA,-4
2010,PA,7,NA,-1,NA,NA,NA,-1
2010,PA,8,NA,-1,NA,NA,NA,-1
2010,PA,9,NA,-4,NA,NA,NA,-4
2010,PA,10,NA,0,NA,NA,NA,0
2010,PA,11,NA,-1,NA,NA,NA,-1
2010,PA,12,NA,0,NA,NA,NA,0
2010,PA,13,NA,4,NA,NA,NA,4
2010,PA,14,NA,4,NA,NA,NA,4
2010,PA,15,NA,-3,NA,NA,NA,-3
2010,PA,16,NA,-4,NA,NA,NA,-4
2010,PA,17,NA,4,NA,NA,NA,4
2010,PA,18,NA,-4,NA,NA,NA,-4
2010,PA,19,NA,-4,NA,NA,NA,-4
2010,RI,1,NA,2,NA,NA,NA,2
2010,RI,2,NA,4,NA,NA,NA,4
2010,SC,1,NA,-4,NA,NA,NA,-4
2010,SC,2,NA,-4,NA,NA,NA,-4
2010,SC,3,NA,-4,NA,NA,NA,-4
2010,SC,4,NA,-4,NA,NA,NA,-4
2010,SC,5,NA,-2,NA,NA,NA,-2
2010,SC,6,NA,4,NA,NA,NA,4
2010,SD,0,NA,-1,NA,NA,NA,-1
2010,TN,1,NA,-4,NA,NA,NA,-4
2010,TN,2,NA,-4,NA,NA,NA,-4
2010,TN,3,NA,-4,NA,NA,NA,-4
2010,TN,4,NA,-1,NA,NA,NA,-1
2010,TN,5,NA,4,NA,NA,NA,4
2010,TN,6,NA,-3,NA,NA,NA,-3
2010,TN,7,NA,-4,NA,NA,NA,-4
2010,TN,8,NA,-3,NA,NA,NA,-3
2010,TN,9,NA,4,NA,NA,NA,4
2010,TX,1,NA,-4,NA,NA,NA,-4
2010,TX,2,NA,-4,NA,NA,NA,-4
2010,TX,3,NA,-4,NA,NA,NA,-4
2010,TX,4,NA,-4,NA,NA,NA,-4
2010,TX,5,NA,-4,NA,NA,NA,-4
2010,TX,6,NA,-4,NA,NA,NA,-4
2010,TX,7,NA,-4,NA,NA,NA,-4
2010,TX,8,NA,-4,NA,NA,NA,-4
2010,TX,9,NA,4,NA,NA,NA,4
2010,TX,10,NA,-4,NA,NA,NA,-4
2010,TX,11,NA,-4,NA,NA,NA,-4
2010,TX,12,NA,-4,NA,NA,NA,-4
2010,TX,13,NA,-4,NA,NA,NA,-4
2010,TX,14,NA,-4,NA,NA,NA,-4
2010,TX,15,NA,4,NA,NA,NA,4
2010,TX,16,NA,4,NA,NA,NA,4
2010,TX,17,NA,-3,NA,NA,NA,-3
2010,TX,18,NA,4,NA,NA,NA,4
2010,TX,19,NA,-4,NA,NA,NA,-4
2010,TX,20,NA,4,NA,NA,NA,4
2010,TX,21,NA,-4,NA,NA,NA,-4
2010,TX,22,NA,-4,NA,NA,NA,-4
2010,TX,23,NA,0,NA,NA,NA,0
2010,TX,24,NA,-4,NA,NA,NA,-4
2010,TX,25,NA,4,NA,NA,NA,4
2010,TX,26,NA,-4,NA,NA,NA,-4
2010,TX,27,NA,3,NA,NA,NA,3
2010,TX,28,NA,4,NA,NA,NA,4
2010,TX,29,NA,4,NA,NA,NA,4
2010,TX,30,NA,4,NA,NA,NA,4
2010,TX,31,NA,-4,NA,NA,NA,-4
2010,TX,32,NA,-4,NA,NA,NA,-4
2010,UT,1,NA,-4,NA,NA,NA,-4
2010,UT,2,NA,4,NA,NA,NA,4
2010,UT,3,NA,-4,NA,NA,NA,-4
2010,VT,0,NA,4,NA,NA,NA,4
2010,VA,1,NA,-4,NA,NA,NA,-4
2010,VA,2,NA,-2,NA,NA,NA,-2
2010,VA,3,NA,4,NA,NA,NA,4
2010,VA,4,NA,-4,NA,NA,NA,-4
2010,VA,5,NA,-1,NA,NA,NA,-1
2010,VA,6,NA,-4,NA,NA,NA,-4
2010,VA,7,NA,-4,NA,NA,NA,-4
2010,VA,8,NA,4,NA,NA,NA,4
2010,VA,9,NA,1,NA,NA,NA,1
2010,VA,10,NA,-4,NA,NA,NA,-4
2010,VA,11,NA,2,NA,NA,NA,2
2010,WA,1,NA,4,NA,NA,NA,4
2010,WA,2,NA,2,NA,NA,NA,2
2010,WA,3,NA,-1,NA,NA,NA,-1
2010,WA,4,NA,-4,NA,NA,NA,-4
2010,WA,5,NA,-4,NA,NA,NA,-4
2010,WA,6,NA,4,NA,NA,NA,4
2010,WA,7,NA,4,NA,NA,NA,4
2010,WA,8,NA,-3,NA,NA,NA,-3
2010,WA,9,NA,4,NA,NA,NA,4
2010,WV,1,NA,0,NA,NA,NA,0
2010,WV,2,NA,-4,NA,NA,NA,-4
2010,WV,3,NA,4,NA,NA,NA,4
2010,WI,1,NA,-4,NA,NA,NA,-4
2010,WI,2,NA,4,NA,NA,NA,4
2010,WI,3,NA,3,NA,NA,NA,3
2010,WI,4,NA,4,NA,NA,NA,4
2010,WI,5,NA,-4,NA,NA,NA,-4
2010,WI,6,NA,-4,NA,NA,NA,-4
2010,WI,7,NA,-1,NA,NA,NA,-1
2010,WI,8,NA,-2,NA,NA,NA,-2
2010,WY,0,NA,-4,NA,NA,NA,-4
2012,MN,4,NA,4,NA,NA,NA,4
2012,MN,5,NA,4,NA,NA,NA,4
2012,MN,6,NA,-2,NA,NA,NA,-2
2012,MN,7,NA,4,NA,NA,NA,4
2012,MN,8,NA,0,NA,NA,NA,0
2012,MS,1,NA,-4,NA,NA,NA,-4
2012,MS,2,NA,4,NA,NA,NA,4
2012,MS,3,NA,-4,NA,NA,NA,-4
2012,MS,4,NA,-4,NA,NA,NA,-4
2012,MO,1,NA,4,NA,NA,NA,4
2012,MO,2,NA,-4,NA,NA,NA,-4
2012,MO,3,NA,-4,NA,NA,NA,-4
2012,MO,4,NA,-4,NA,NA,NA,-4
2012,MO,5,NA,4,NA,NA,NA,4
2012,MO,6,NA,-4,NA,NA,NA,-4
2012,MO,7,NA,-4,NA,NA,NA,-4
2012,MO,8,NA,-4,NA,NA,NA,-4
2012,MT,0,NA,-4,NA,NA,NA,-4
2012,NY,19,NA,-1,NA,NA,NA,-1
2012,NC,1,NA,4,NA,NA,NA,4
2012,NC,2,NA,-4,NA,NA,NA,-4
2012,NC,3,NA,-4,NA,NA,NA,-4
2012,NC,4,NA,4,NA,NA,NA,4
2012,NC,5,NA,-4,NA,NA,NA,-4
2012,NC,6,NA,-4,NA,NA,NA,-4
2012,NC,7,NA,0,NA,NA,NA,0
2012,NC,8,NA,-3,NA,NA,NA,-3
2012,NC,9,NA,-4,NA,NA,NA,-4
2012,NC,10,NA,-4,NA,NA,NA,-4
2012,NC,11,NA,-3,NA,NA,NA,-3
2012,NC,12,NA,4,NA,NA,NA,4
2012,NC,13,NA,-4,NA,NA,NA,-4
2012,ND,0,NA,-4,NA,NA,NA,-4
2022,MT,0,NA,-2,NA,NA,NA,-2
2022,MT,0,NA,-4,NA,NA,NA,-4
